Area,Model,Dataset,Date,Actual,Predicted
Jabal Ali First,HWES+SARIMAX,Test,2025-05-01,13681.34,13834.641230673044
Jabal Ali First,HWES+SARIMAX,Test,2025-06-01,14359.96,13835.014373336166
Jabal Ali First,HWES+SARIMAX,Test,2025-07-01,14334.465,13164.886188100627
Jabal Ali First,HWES+SARIMAX,Test,2025-08-01,17443.34,13703.840350977698
Jabal Ali First,HWES+SARIMAX,Future,2025-09-01,,16450.269261955746
Jabal Ali First,HWES+SARIMAX,Future,2025-10-01,,17262.618516275073
Jabal Ali First,HWES+SARIMAX,Future,2025-11-01,,17820.315067958345
Jabal Ali First,HWES+SARIMAX,Future,2025-12-01,,15277.356510660049
Jabal Ali First,HWES+SARIMAX,Future,2026-01-01,,15975.006147068643
Jabal Ali First,HWES+SARIMAX,Future,2026-02-01,,16704.556519230093
Madinat Al Mataar,HWES+SARIMAX,Train,2022-09-01,7237.54,5649.464744732318
Madinat Al Mataar,HWES+SARIMAX,Train,2022-10-01,7216.52,4676.1025250163775
Madinat Al Mataar,HWES+SARIMAX,Train,2022-11-01,7384.33,10947.18275576314
Madinat Al Mataar,HWES+SARIMAX,Train,2022-12-01,7340.535,10714.03810483668
Madinat Al Mataar,HWES+SARIMAX,Train,2023-01-01,7371.42,13490.301541132278
Madinat Al Mataar,HWES+SARIMAX,Train,2023-02-01,6799.91,6182.461542619746
Madinat Al Mataar,HWES+SARIMAX,Train,2023-03-01,7450.94,8548.789594473274
Madinat Al Mataar,HWES+SARIMAX,Train,2023-04-01,7586.955,8867.823284714692
Madinat Al Mataar,HWES+SARIMAX,Train,2023-05-01,7097.7,8357.17999954032
Madinat Al Mataar,HWES+SARIMAX,Train,2023-06-01,8080.08,9070.473375562415
Madinat Al Mataar,HWES+SARIMAX,Train,2023-07-01,8293.84,8913.32137168145
Madinat Al Mataar,HWES+SARIMAX,Train,2023-08-01,15084.29,15502.042633351244
Madinat Al Mataar,HWES+SARIMAX,Train,2023-09-01,8496.89,9009.82210545738
Madinat Al Mataar,HWES+SARIMAX,Train,2023-10-01,7632.59,8156.5648848451865
Madinat Al Mataar,HWES+SARIMAX,Train,2023-11-01,13869.46,13657.928636596578
Madinat Al Mataar,HWES+SARIMAX,Train,2023-12-01,13615.63,13448.663950953982
Madinat Al Mataar,HWES+SARIMAX,Train,2024-01-01,16353.01,15878.692910280726
Madinat Al Mataar,HWES+SARIMAX,Train,2024-02-01,8713.22,9420.408036119012
Madinat Al Mataar,HWES+SARIMAX,Train,2024-03-01,14878.87,11570.410549510638
Madinat Al Mataar,HWES+SARIMAX,Train,2024-04-01,9235.06,11866.362828078567
Madinat Al Mataar,HWES+SARIMAX,Train,2024-05-01,10469.8,11358.416915155583
Madinat Al Mataar,HWES+SARIMAX,Train,2024-06-01,10596.485,12105.646266869979
Madinat Al Mataar,HWES+SARIMAX,Train,2024-07-01,11080.58,11995.27197505711
Madinat Al Mataar,HWES+SARIMAX,Train,2024-08-01,10937.895,18609.43433506428
Madinat Al Mataar,HWES+SARIMAX,Train,2024-09-01,14530.04,12105.210100841237
Madinat Al Mataar,HWES+SARIMAX,Train,2024-10-01,16859.86,11250.560259344507
Madinat Al Mataar,HWES+SARIMAX,Train,2024-11-01,15743.675,16844.68277524814
Madinat Al Mataar,HWES+SARIMAX,Train,2024-12-01,17525.77,16629.797697112575
Madinat Al Mataar,HWES+SARIMAX,Train,2025-01-01,21368.73,19098.58837010493
Madinat Al Mataar,HWES+SARIMAX,Train,2025-02-01,16054.735,12491.297518210169
Madinat Al Mataar,HWES+SARIMAX,Test,2025-03-01,21048.39,15147.735128271208
Madinat Al Mataar,HWES+SARIMAX,Test,2025-04-01,17450.04,14694.591796790657
Madinat Al Mataar,HWES+SARIMAX,Test,2025-05-01,17124.545,14406.425473154432
Madinat Al Mataar,HWES+SARIMAX,Test,2025-06-01,18567.64,15075.394632176729
Madinat Al Mataar,HWES+SARIMAX,Test,2025-07-01,17781.54,15039.992101890424
Madinat Al Mataar,HWES+SARIMAX,Test,2025-08-01,14878.87,20802.011893946416
Madinat Al Mataar,HWES+SARIMAX,Future,2025-09-01,,21248.272395420805
Madinat Al Mataar,HWES+SARIMAX,Future,2025-10-01,,21220.301538818403
Madinat Al Mataar,HWES+SARIMAX,Future,2025-11-01,,21375.942605608936
Madinat Al Mataar,HWES+SARIMAX,Future,2025-12-01,,21323.55374499083
Madinat Al Mataar,HWES+SARIMAX,Future,2026-01-01,,21368.902105476922
Madinat Al Mataar,HWES+SARIMAX,Future,2026-02-01,,20785.771011220226
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2022-09-01,17050.57,16992.933753984198
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2022-10-01,17211.51,17413.749501184077
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2022-11-01,17554.989999999998,17185.258061412726
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2022-12-01,19707.98,19038.117509678774
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-01-01,19637.35,19716.598062918674
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-02-01,19573.395,21232.075232096642
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-03-01,19166.9,19644.29412357406
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-04-01,18620.565,18489.105559608754
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-05-01,18841.55,17730.91831243178
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-06-01,19623.71,19890.378285274946
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-07-01,20910.115,20041.786883622943
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-08-01,20717.52,20945.855582406086
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-09-01,21803.485,20768.403402454274
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-10-01,20657.35,21657.52526612138
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-11-01,19755.16,21075.566540346626
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2023-12-01,22992.15,21490.818934924857
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-01-01,22542.99,22506.37857513244
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-02-01,27040.68,25229.417240972343
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-03-01,25883.655,25109.67263031944
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-04-01,25108.93,25520.896835099225
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-05-01,22937.095,23696.635765635347
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-06-01,25237.195,25371.4662946306
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-07-01,24097.545,24314.965213674666
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-08-01,25548.54,25639.212449481627
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-09-01,24036.49,23852.947160795266
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-10-01,26180.55,26222.627391334452
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-11-01,26583.185,26450.78094113905
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2024-12-01,26260.6,26150.20127052147
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2025-01-01,27275.6,27486.48389120525
Madinat Dubai Almelaheyah,HWES+SARIMAX,Train,2025-02-01,26997.01,27039.670159184647
Madinat Dubai Almelaheyah,HWES+SARIMAX,Test,2025-03-01,29334.13,26538.626040161453
Madinat Dubai Almelaheyah,HWES+SARIMAX,Test,2025-04-01,29367.895,26018.344496687463
Madinat Dubai Almelaheyah,HWES+SARIMAX,Test,2025-05-01,28033.785,25114.969349314888
Madinat Dubai Almelaheyah,HWES+SARIMAX,Test,2025-06-01,29364.12,26455.882536451227
Madinat Dubai Almelaheyah,HWES+SARIMAX,Test,2025-07-01,30493.45,26409.085505517993
Madinat Dubai Almelaheyah,HWES+SARIMAX,Test,2025-08-01,31368.94,26926.54863638086
Madinat Dubai Almelaheyah,HWES+SARIMAX,Future,2025-09-01,,30904.842978714027
Madinat Dubai Almelaheyah,HWES+SARIMAX,Future,2025-10-01,,30075.332408768576
Madinat Dubai Almelaheyah,HWES+SARIMAX,Future,2025-11-01,,29705.818644701398
Madinat Dubai Almelaheyah,HWES+SARIMAX,Future,2025-12-01,,32578.721555941524
Madinat Dubai Almelaheyah,HWES+SARIMAX,Future,2026-01-01,,32234.58523624413
Madinat Dubai Almelaheyah,HWES+SARIMAX,Future,2026-02-01,,34608.14821239055
Marsa Dubai,HWES+SARIMAX,Train,2022-09-01,14628.44,14322.966657610497
Marsa Dubai,HWES+SARIMAX,Train,2022-10-01,13854.965,14635.854271400836
Marsa Dubai,HWES+SARIMAX,Train,2022-11-01,16302.56,15201.606839935484
Marsa Dubai,HWES+SARIMAX,Train,2022-12-01,20489.9,17606.738940443713
Marsa Dubai,HWES+SARIMAX,Train,2023-01-01,14918.34,17576.588968209668
Marsa Dubai,HWES+SARIMAX,Train,2023-02-01,14979.65,17508.328977324367
Marsa Dubai,HWES+SARIMAX,Train,2023-03-01,15845.89,16573.29700095199
Marsa Dubai,HWES+SARIMAX,Train,2023-04-01,15256.62,16314.052132496707
Marsa Dubai,HWES+SARIMAX,Train,2023-05-01,13811.82,16489.92755065431
Marsa Dubai,HWES+SARIMAX,Train,2023-06-01,14780.1,14448.98737575487
Marsa Dubai,HWES+SARIMAX,Train,2023-07-01,14194.725,13760.33132205634
Marsa Dubai,HWES+SARIMAX,Train,2023-08-01,14666.5,15817.482768962764
Marsa Dubai,HWES+SARIMAX,Train,2023-09-01,14235.36,13789.524472598592
Marsa Dubai,HWES+SARIMAX,Train,2023-10-01,15171.41,14610.96173379346
Marsa Dubai,HWES+SARIMAX,Train,2023-11-01,14126.375,14910.592806161683
Marsa Dubai,HWES+SARIMAX,Train,2023-12-01,14468.39,15499.418016898537
Marsa Dubai,HWES+SARIMAX,Train,2024-01-01,15615.015,16019.690183875518
Marsa Dubai,HWES+SARIMAX,Train,2024-02-01,16063.285,17069.919445125364
Marsa Dubai,HWES+SARIMAX,Train,2024-03-01,16776.51,16530.16468343031
Marsa Dubai,HWES+SARIMAX,Train,2024-04-01,17489.31,17127.495043067942
Marsa Dubai,HWES+SARIMAX,Train,2024-05-01,19956.27,18996.88161367244
Marsa Dubai,HWES+SARIMAX,Train,2024-06-01,17093.79,17529.22631061884
Marsa Dubai,HWES+SARIMAX,Train,2024-07-01,16154.12,16664.75918203506
Marsa Dubai,HWES+SARIMAX,Train,2024-08-01,19193.19,19048.094689935224
Marsa Dubai,HWES+SARIMAX,Train,2024-09-01,16864.46,16688.612458775406
Marsa Dubai,HWES+SARIMAX,Train,2024-10-01,17065.6,17141.949869439748
Marsa Dubai,HWES+SARIMAX,Train,2024-11-01,18360.02,18370.000994283935
Marsa Dubai,HWES+SARIMAX,Train,2024-12-01,19911.06,19888.310168123367
Marsa Dubai,HWES+SARIMAX,Train,2025-01-01,20632.075,20497.594880286182
Marsa Dubai,HWES+SARIMAX,Train,2025-02-01,22470.555,22621.59058043798
Marsa Dubai,HWES+SARIMAX,Test,2025-03-01,18011.65,21634.948884147834
Marsa Dubai,HWES+SARIMAX,Test,2025-04-01,19100.835,22016.456549376806
Marsa Dubai,HWES+SARIMAX,Test,2025-05-01,19991.115,22776.381432598006
Marsa Dubai,HWES+SARIMAX,Test,2025-06-01,19544.0,21856.6205961442
Marsa Dubai,HWES+SARIMAX,Test,2025-07-01,18829.47,21176.511850615225
Marsa Dubai,HWES+SARIMAX,Test,2025-08-01,18176.37,23019.057141635294
Marsa Dubai,HWES+SARIMAX,Future,2025-09-01,,18455.57789919848
Marsa Dubai,HWES+SARIMAX,Future,2025-10-01,,18498.51136510238
Marsa Dubai,HWES+SARIMAX,Future,2025-11-01,,19170.667100045393
Marsa Dubai,HWES+SARIMAX,Future,2025-12-01,,21483.768001152283
Marsa Dubai,HWES+SARIMAX,Future,2026-01-01,,19174.526655231723
Marsa Dubai,HWES+SARIMAX,Future,2026-02-01,,19697.118292283874
Me'Aisem First,HWES+SARIMAX,Train,2022-09-01,8072.89,7329.485810447774
Me'Aisem First,HWES+SARIMAX,Train,2022-10-01,6970.75,7360.730082878955
Me'Aisem First,HWES+SARIMAX,Train,2022-11-01,7256.755,7538.720611834137
Me'Aisem First,HWES+SARIMAX,Train,2022-12-01,7970.3,7720.8675062314505
Me'Aisem First,HWES+SARIMAX,Train,2023-01-01,6631.3,7130.549504407149
Me'Aisem First,HWES+SARIMAX,Train,2023-02-01,7363.719999999999,7977.196719720876
Me'Aisem First,HWES+SARIMAX,Train,2023-03-01,10340.63,9207.059141183743
Me'Aisem First,HWES+SARIMAX,Train,2023-04-01,10995.8,9922.633709215414
Me'Aisem First,HWES+SARIMAX,Train,2023-05-01,9496.12,8870.754749782782
Me'Aisem First,HWES+SARIMAX,Train,2023-06-01,9145.495,8903.195151743892
Me'Aisem First,HWES+SARIMAX,Train,2023-07-01,10256.41,10634.463342017305
Me'Aisem First,HWES+SARIMAX,Train,2023-08-01,10160.82,10248.645824603545
Me'Aisem First,HWES+SARIMAX,Train,2023-09-01,8547.925,9038.724795238257
Me'Aisem First,HWES+SARIMAX,Train,2023-10-01,8147.89,9470.111109380554
Me'Aisem First,HWES+SARIMAX,Train,2023-11-01,10082.71,9670.849976237612
Me'Aisem First,HWES+SARIMAX,Train,2023-12-01,9592.855,9770.574226802944
Me'Aisem First,HWES+SARIMAX,Train,2024-01-01,9680.21,9421.520770673265
Me'Aisem First,HWES+SARIMAX,Train,2024-02-01,10371.445,10479.673183632112
Me'Aisem First,HWES+SARIMAX,Train,2024-03-01,10312.315,10833.5877078512
Me'Aisem First,HWES+SARIMAX,Train,2024-04-01,10707.105,11243.476888927702
Me'Aisem First,HWES+SARIMAX,Train,2024-05-01,10073.32,10386.53789396876
Me'Aisem First,HWES+SARIMAX,Train,2024-06-01,10588.675,10709.830742758637
Me'Aisem First,HWES+SARIMAX,Train,2024-07-01,13045.08,12848.74087754426
Me'Aisem First,HWES+SARIMAX,Train,2024-08-01,12587.12,12489.720856396028
Me'Aisem First,HWES+SARIMAX,Train,2024-09-01,11642.765,11642.921128808804
Me'Aisem First,HWES+SARIMAX,Train,2024-10-01,12993.43,12993.651345959315
Me'Aisem First,HWES+SARIMAX,Train,2024-11-01,11653.44,11653.335405832422
Me'Aisem First,HWES+SARIMAX,Train,2024-12-01,11982.1,11982.031349258012
Me'Aisem First,HWES+SARIMAX,Train,2025-01-01,11283.595,11283.411383477513
Me'Aisem First,HWES+SARIMAX,Train,2025-02-01,12627.21,12627.037855012379
Me'Aisem First,HWES+SARIMAX,Test,2025-03-01,14318.44,13464.276528897826
Me'Aisem First,HWES+SARIMAX,Test,2025-04-01,14318.44,13989.103017578916
Me'Aisem First,HWES+SARIMAX,Test,2025-05-01,14172.34,12922.385496474017
Me'Aisem First,HWES+SARIMAX,Test,2025-06-01,14236.06,13004.831098155302
Me'Aisem First,HWES+SARIMAX,Test,2025-07-01,14245.765,14788.416565934762
Me'Aisem First,HWES+SARIMAX,Test,2025-08-01,14515.265,14511.72059506784
Me'Aisem First,HWES+SARIMAX,Future,2025-09-01,,14667.266227768581
Me'Aisem First,HWES+SARIMAX,Future,2025-10-01,,13511.60449986738
Me'Aisem First,HWES+SARIMAX,Future,2025-11-01,,13847.819000845402
Me'Aisem First,HWES+SARIMAX,Future,2025-12-01,,14556.900323003532
Me'Aisem First,HWES+SARIMAX,Future,2026-01-01,,13219.117559076829
Me'Aisem First,HWES+SARIMAX,Future,2026-02-01,,13938.3085780402
Nadd Hessa,HWES+SARIMAX,Train,2022-09-01,6014.34,7347.678435321432
Nadd Hessa,HWES+SARIMAX,Train,2022-10-01,6667.514999999999,5562.939479349217
Nadd Hessa,HWES+SARIMAX,Train,2022-11-01,10496.86,5759.007174122959
Nadd Hessa,HWES+SARIMAX,Train,2022-12-01,8240.945,7163.459562935957
Nadd Hessa,HWES+SARIMAX,Train,2023-01-01,7935.68,8877.973713563093
Nadd Hessa,HWES+SARIMAX,Train,2023-02-01,6960.525,8433.40362447734
Nadd Hessa,HWES+SARIMAX,Train,2023-03-01,5180.84,5524.13924920248
Nadd Hessa,HWES+SARIMAX,Train,2023-04-01,6912.11,6521.764086178343
Nadd Hessa,HWES+SARIMAX,Train,2023-05-01,7837.6,7457.3154727394785
Nadd Hessa,HWES+SARIMAX,Train,2023-06-01,6941.195,7249.403758478659
Nadd Hessa,HWES+SARIMAX,Train,2023-07-01,6476.47,6811.3793125048605
Nadd Hessa,HWES+SARIMAX,Train,2023-08-01,6568.47,6739.337940800756
Nadd Hessa,HWES+SARIMAX,Train,2023-09-01,8287.25,8598.38353134908
Nadd Hessa,HWES+SARIMAX,Train,2023-10-01,7144.43,7109.591202645074
Nadd Hessa,HWES+SARIMAX,Train,2023-11-01,6659.42,5878.115175461972
Nadd Hessa,HWES+SARIMAX,Train,2023-12-01,7414.42,7275.254896976709
Nadd Hessa,HWES+SARIMAX,Train,2024-01-01,8291.955,9541.08376762505
Nadd Hessa,HWES+SARIMAX,Train,2024-02-01,9191.53,9449.715977585758
Nadd Hessa,HWES+SARIMAX,Train,2024-03-01,9005.05,6843.26118573726
Nadd Hessa,HWES+SARIMAX,Train,2024-04-01,8127.24,8822.053169036277
Nadd Hessa,HWES+SARIMAX,Train,2024-05-01,7932.9,9746.593897026023
Nadd Hessa,HWES+SARIMAX,Train,2024-06-01,9033.42,9277.177189574337
Nadd Hessa,HWES+SARIMAX,Train,2024-07-01,8672.45,9086.822134838389
Nadd Hessa,HWES+SARIMAX,Train,2024-08-01,8243.57,9139.224550508286
Nadd Hessa,HWES+SARIMAX,Train,2024-09-01,9449.56,10392.823703609754
Nadd Hessa,HWES+SARIMAX,Train,2024-10-01,10032.1,9524.49236649414
Nadd Hessa,HWES+SARIMAX,Train,2024-11-01,10670.32,9962.759639888076
Nadd Hessa,HWES+SARIMAX,Train,2024-12-01,10161.875,10814.008917335683
Nadd Hessa,HWES+SARIMAX,Train,2025-01-01,15757.135,13088.91217625243
Nadd Hessa,HWES+SARIMAX,Train,2025-02-01,12977.7,14097.687550654045
Nadd Hessa,HWES+SARIMAX,Test,2025-03-01,12529.36,10625.177438518129
Nadd Hessa,HWES+SARIMAX,Test,2025-04-01,15285.81,14068.189098912091
Nadd Hessa,HWES+SARIMAX,Test,2025-05-01,14217.025,16085.828263084206
Nadd Hessa,HWES+SARIMAX,Test,2025-06-01,17963.37,15250.495351220714
Nadd Hessa,HWES+SARIMAX,Test,2025-07-01,14036.43,15443.518337373926
Nadd Hessa,HWES+SARIMAX,Test,2025-08-01,12536.725,16189.464005357528
Nadd Hessa,HWES+SARIMAX,Future,2025-09-01,,16536.90436055749
Nadd Hessa,HWES+SARIMAX,Future,2025-10-01,,16742.884211802033
Nadd Hessa,HWES+SARIMAX,Future,2025-11-01,,18637.524418751258
Nadd Hessa,HWES+SARIMAX,Future,2025-12-01,,18015.987946462912
Nadd Hessa,HWES+SARIMAX,Future,2026-01-01,,19062.110678495475
Nadd Hessa,HWES+SARIMAX,Future,2026-02-01,,19632.516197900837
Palm Jumeirah,HWES+SARIMAX,Train,2022-09-01,18699.74,18914.883646944327
Palm Jumeirah,HWES+SARIMAX,Train,2022-10-01,28144.255,22626.552524043458
Palm Jumeirah,HWES+SARIMAX,Train,2022-11-01,29845.4,26276.850364010705
Palm Jumeirah,HWES+SARIMAX,Train,2022-12-01,19913.16,23441.84914115567
Palm Jumeirah,HWES+SARIMAX,Train,2023-01-01,17442.92,16136.839849303104
Palm Jumeirah,HWES+SARIMAX,Train,2023-02-01,19715.595,19775.159128912084
Palm Jumeirah,HWES+SARIMAX,Train,2023-03-01,16809.095,18967.548039260284
Palm Jumeirah,HWES+SARIMAX,Train,2023-04-01,18221.9,18624.499131333458
Palm Jumeirah,HWES+SARIMAX,Train,2023-05-01,18075.465,19422.218753104557
Palm Jumeirah,HWES+SARIMAX,Train,2023-06-01,17005.75,18335.88065403411
Palm Jumeirah,HWES+SARIMAX,Train,2023-07-01,18065.78,20831.458316275905
Palm Jumeirah,HWES+SARIMAX,Train,2023-08-01,18268.97,20053.44931302208
Palm Jumeirah,HWES+SARIMAX,Train,2023-09-01,16851.365,18434.19078472761
Palm Jumeirah,HWES+SARIMAX,Train,2023-10-01,19330.295,18483.641118049884
Palm Jumeirah,HWES+SARIMAX,Train,2023-11-01,18714.44,19217.72034406123
Palm Jumeirah,HWES+SARIMAX,Train,2023-12-01,21819.53,22980.12830851729
Palm Jumeirah,HWES+SARIMAX,Train,2024-01-01,20169.79,20986.741502671917
Palm Jumeirah,HWES+SARIMAX,Train,2024-02-01,19680.35,20042.378596414514
Palm Jumeirah,HWES+SARIMAX,Train,2024-03-01,19800.55,18817.597158929348
Palm Jumeirah,HWES+SARIMAX,Train,2024-04-01,19689.85,20747.94844235276
Palm Jumeirah,HWES+SARIMAX,Train,2024-05-01,21013.46,20188.86161054374
Palm Jumeirah,HWES+SARIMAX,Train,2024-06-01,19887.81,19976.435092945114
Palm Jumeirah,HWES+SARIMAX,Train,2024-07-01,22818.45,21350.288204665245
Palm Jumeirah,HWES+SARIMAX,Train,2024-08-01,19522.97,20737.832390893695
Palm Jumeirah,HWES+SARIMAX,Train,2024-09-01,19888.625,18467.034302446216
Palm Jumeirah,HWES+SARIMAX,Train,2024-10-01,20995.8,24563.075641015977
Palm Jumeirah,HWES+SARIMAX,Train,2024-11-01,21996.625,22914.17935411365
Palm Jumeirah,HWES+SARIMAX,Train,2024-12-01,22105.44,20562.434709701243
Palm Jumeirah,HWES+SARIMAX,Train,2025-01-01,22120.2,21483.32729362433
Palm Jumeirah,HWES+SARIMAX,Train,2025-02-01,21755.87,21070.47883728789
Palm Jumeirah,HWES+SARIMAX,Test,2025-03-01,23012.455,15732.784127020483
Palm Jumeirah,HWES+SARIMAX,Test,2025-04-01,22624.04,17091.191990139272
Palm Jumeirah,HWES+SARIMAX,Test,2025-05-01,21628.74,17623.236567591397
Palm Jumeirah,HWES+SARIMAX,Test,2025-06-01,22191.74,17380.808515767458
Palm Jumeirah,HWES+SARIMAX,Test,2025-07-01,22474.9,17880.41307863677
Palm Jumeirah,HWES+SARIMAX,Test,2025-08-01,23333.79,18594.025265390614
Palm Jumeirah,HWES+SARIMAX,Future,2025-09-01,,21517.849579980604
Palm Jumeirah,HWES+SARIMAX,Future,2025-10-01,,25782.207992954867
Palm Jumeirah,HWES+SARIMAX,Future,2025-11-01,,26297.32017992365
Palm Jumeirah,HWES+SARIMAX,Future,2025-12-01,,24046.455311663278
Palm Jumeirah,HWES+SARIMAX,Future,2026-01-01,,22465.64798829529
Palm Jumeirah,HWES+SARIMAX,Future,2026-02-01,,22989.590148677744
Wadi Al Safa 5,HWES+SARIMAX,Train,2022-09-01,7557.645,8589.37467411242
Wadi Al Safa 5,HWES+SARIMAX,Train,2022-10-01,7694.42,7750.7541486094005
Wadi Al Safa 5,HWES+SARIMAX,Train,2022-11-01,7776.92,7148.390554932404
Wadi Al Safa 5,HWES+SARIMAX,Train,2022-12-01,8234.38,7741.277168241393
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-01-01,8417.455,6981.574410003156
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-02-01,5792.04,8369.91074523302
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-03-01,5831.645,6208.060879891583
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-04-01,8169.84,8108.363862230669
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-05-01,8548.21,9024.840884098936
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-06-01,8629.675,9206.663801189841
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-07-01,9978.875,9334.768425847178
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-08-01,9471.78,10278.566104056323
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-09-01,9149.32,8934.15062750644
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-10-01,8500.0,8771.55143204988
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-11-01,8533.38,7556.043070068739
Wadi Al Safa 5,HWES+SARIMAX,Train,2023-12-01,8127.8,8252.573940466276
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-01-01,3714.53,6446.69487513702
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-02-01,8117.42,6464.211354682913
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-03-01,7632.2,7100.884701546916
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-04-01,9068.18,9060.72932839232
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-05-01,10586.29,10048.190316266446
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-06-01,11939.69,11241.27251581817
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-07-01,11413.13,11982.575729347358
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-08-01,13339.03,12831.68883949015
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-09-01,12582.61,12385.991152071252
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-10-01,13279.68,12950.634695145141
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-11-01,11568.29,11613.468469425536
Wadi Al Safa 5,HWES+SARIMAX,Train,2024-12-01,12335.535,12508.514924447725
Wadi Al Safa 5,HWES+SARIMAX,Train,2025-01-01,13993.08,13996.677248403115
Wadi Al Safa 5,HWES+SARIMAX,Train,2025-02-01,13834.89,13830.262257934712
Wadi Al Safa 5,HWES+SARIMAX,Test,2025-03-01,12695.09,13635.19300997221
Wadi Al Safa 5,HWES+SARIMAX,Test,2025-04-01,13193.02,16302.565041481132
Wadi Al Safa 5,HWES+SARIMAX,Test,2025-05-01,13133.96,17453.360456760063
Wadi Al Safa 5,HWES+SARIMAX,Test,2025-06-01,13823.605,18344.015562482095
Wadi Al Safa 5,HWES+SARIMAX,Test,2025-07-01,14280.14,19995.294905212002
Wadi Al Safa 5,HWES+SARIMAX,Test,2025-08-01,15249.03,20562.022862306414
Wadi Al Safa 5,HWES+SARIMAX,Future,2025-09-01,,14335.366201716188
Wadi Al Safa 5,HWES+SARIMAX,Future,2025-10-01,,14148.762100243164
Wadi Al Safa 5,HWES+SARIMAX,Future,2025-11-01,,14605.552730397128
Wadi Al Safa 5,HWES+SARIMAX,Future,2025-12-01,,14351.96908881396
Wadi Al Safa 5,HWES+SARIMAX,Future,2026-01-01,,12039.764903125588
Wadi Al Safa 5,HWES+SARIMAX,Future,2026-02-01,,13760.679615302612
