Area,Model,Dataset,Date,Actual,Predicted
Madinat Dubai Almelaheyah,Prophet,Train,2023-09-01,22317.01,22149.990210601114
Madinat Dubai Almelaheyah,Prophet,Train,2023-10-01,20616.52,20663.2115710641
Madinat Dubai Almelaheyah,Prophet,Train,2023-11-01,19714.29,20084.642694116832
Madinat Dubai Almelaheyah,Prophet,Train,2023-12-01,22992.15,23363.089421547742
Madinat Dubai Almelaheyah,Prophet,Train,2024-01-01,22564.57,22288.86403608603
Madinat Dubai Almelaheyah,Prophet,Train,2024-02-01,27062.71,26718.86919460223
Madinat Dubai Almelaheyah,Prophet,Train,2024-03-01,25887.71,25980.1849046615
Madinat Dubai Almelaheyah,Prophet,Train,2024-04-01,25108.93,25144.268448385017
Madinat Dubai Almelaheyah,Prophet,Train,2024-05-01,22780.34,22755.76576106213
Madinat Dubai Almelaheyah,Prophet,Train,2024-06-01,25247.05,25167.550267453495
Madinat Dubai Almelaheyah,Prophet,Train,2024-07-01,24097.545,23984.82266434817
Madinat Dubai Almelaheyah,Prophet,Train,2024-08-01,25548.54,25431.859460706826
Madinat Dubai Almelaheyah,Prophet,Train,2024-09-01,23937.39,23694.562349437587
Madinat Dubai Almelaheyah,Prophet,Train,2024-10-01,26197.09,26114.746522176316
Madinat Dubai Almelaheyah,Prophet,Train,2024-11-01,26630.65,26798.378801740753
Madinat Dubai Almelaheyah,Prophet,Train,2024-12-01,26294.35,26555.190829929124
Madinat Dubai Almelaheyah,Prophet,Test,2025-01-01,27351.21,31334.1493729167
Madinat Dubai Almelaheyah,Prophet,Test,2025-02-01,27005.78,22675.03639598368
Madinat Dubai Almelaheyah,Prophet,Test,2025-03-01,29424.925,29354.031678762018
Madinat Dubai Almelaheyah,Prophet,Test,2025-04-01,29568.42,28740.217313029658
Madinat Dubai Almelaheyah,Prophet,Test,2025-05-01,28033.785,27115.78835268849
Madinat Dubai Almelaheyah,Prophet,Test,2025-06-01,29403.12,29021.14288559399
Madinat Dubai Almelaheyah,Prophet,Test,2025-07-01,30494.61,28796.4875040807
Madinat Dubai Almelaheyah,Prophet,Test,2025-08-01,31508.6,29610.48277116763
Marsa Dubai,ARIMA,Train,2022-09-01,14628.44,14628.44
Marsa Dubai,ARIMA,Train,2022-10-01,13854.965,14628.44
Marsa Dubai,ARIMA,Train,2022-11-01,16302.56,13854.965
Marsa Dubai,ARIMA,Train,2022-12-01,20489.9,16302.56
Marsa Dubai,ARIMA,Train,2023-01-01,14918.34,20489.9
Marsa Dubai,ARIMA,Train,2023-02-01,14979.65,14918.34
Marsa Dubai,ARIMA,Train,2023-03-01,15845.89,14979.65
Marsa Dubai,ARIMA,Train,2023-04-01,15256.619999999999,15845.89
Marsa Dubai,ARIMA,Train,2023-05-01,13811.82,15256.619999999999
Marsa Dubai,ARIMA,Train,2023-06-01,14780.1,13811.82
Marsa Dubai,ARIMA,Train,2023-07-01,14194.724999999999,14780.1
Marsa Dubai,ARIMA,Train,2023-08-01,14657.89,14194.724999999999
Marsa Dubai,ARIMA,Train,2023-09-01,14225.869999999999,14657.89
Marsa Dubai,ARIMA,Train,2023-10-01,15171.41,14225.869999999999
Marsa Dubai,ARIMA,Train,2023-11-01,14126.375,15171.41
Marsa Dubai,ARIMA,Train,2023-12-01,14412.8,14126.375
Marsa Dubai,ARIMA,Train,2024-01-01,15615.015,14412.8
Marsa Dubai,ARIMA,Train,2024-02-01,16063.285,15615.015
Marsa Dubai,ARIMA,Train,2024-03-01,16776.51,16063.285
Marsa Dubai,ARIMA,Train,2024-04-01,17489.31,16776.51
Marsa Dubai,ARIMA,Train,2024-05-01,19956.27,17489.31
Marsa Dubai,ARIMA,Train,2024-06-01,17093.79,19956.27
Marsa Dubai,ARIMA,Train,2024-07-01,16154.12,17093.79
Marsa Dubai,ARIMA,Train,2024-08-01,19193.19,16154.12
Marsa Dubai,ARIMA,Train,2024-09-01,16864.46,19193.19
Marsa Dubai,ARIMA,Train,2024-10-01,17065.6,16864.46
Marsa Dubai,ARIMA,Train,2024-11-01,18360.02,17065.6
Marsa Dubai,ARIMA,Train,2024-12-01,19911.06,18360.02
Marsa Dubai,ARIMA,Test,2025-01-01,20632.075,19911.06
Marsa Dubai,ARIMA,Test,2025-02-01,22470.555,19911.06
Marsa Dubai,ARIMA,Test,2025-03-01,18011.65,19911.06
Marsa Dubai,ARIMA,Test,2025-04-01,19100.835,19911.06
Marsa Dubai,ARIMA,Test,2025-05-01,19991.114999999998,19911.06
Marsa Dubai,ARIMA,Test,2025-06-01,19544.0,19911.06
Marsa Dubai,ARIMA,Test,2025-07-01,18829.47,19911.06
Marsa Dubai,ARIMA,Test,2025-08-01,18176.37,19911.06
Marsa Dubai,SARIMA,Train,2022-09-01,14628.44,14628.44
Marsa Dubai,SARIMA,Train,2022-10-01,13854.965,14628.440000000002
Marsa Dubai,SARIMA,Train,2022-11-01,16302.56,13854.965
Marsa Dubai,SARIMA,Train,2022-12-01,20489.9,16302.56
Marsa Dubai,SARIMA,Train,2023-01-01,14918.34,20489.9
Marsa Dubai,SARIMA,Train,2023-02-01,14979.65,14918.34
Marsa Dubai,SARIMA,Train,2023-03-01,15845.89,14979.65
Marsa Dubai,SARIMA,Train,2023-04-01,15256.619999999999,15845.89
Marsa Dubai,SARIMA,Train,2023-05-01,13811.82,15256.619999999999
Marsa Dubai,SARIMA,Train,2023-06-01,14780.1,13811.82
Marsa Dubai,SARIMA,Train,2023-07-01,14194.724999999999,14780.1
Marsa Dubai,SARIMA,Train,2023-08-01,14657.89,14194.724999999999
Marsa Dubai,SARIMA,Train,2023-09-01,14225.869999999999,23608.760562618223
Marsa Dubai,SARIMA,Train,2023-10-01,15171.41,13706.081410469882
Marsa Dubai,SARIMA,Train,2023-11-01,14126.375,16816.236210014496
Marsa Dubai,SARIMA,Train,2023-12-01,14412.8,16940.33996652514
Marsa Dubai,SARIMA,Train,2024-01-01,15615.015,10668.615231413542
Marsa Dubai,SARIMA,Train,2024-02-01,16063.285,15656.21638132983
Marsa Dubai,SARIMA,Train,2024-03-01,16776.51,16645.413275373565
Marsa Dubai,SARIMA,Train,2024-04-01,17489.31,16380.510359219868
Marsa Dubai,SARIMA,Train,2024-05-01,19956.27,16518.379389245794
Marsa Dubai,SARIMA,Train,2024-06-01,17093.79,20606.97092177539
Marsa Dubai,SARIMA,Train,2024-07-01,16154.12,16700.40786664573
Marsa Dubai,SARIMA,Train,2024-08-01,19193.19,16465.374897792066
Marsa Dubai,SARIMA,Train,2024-09-01,16864.46,22448.655458765246
Marsa Dubai,SARIMA,Train,2024-10-01,17065.6,17204.81936640294
Marsa Dubai,SARIMA,Train,2024-11-01,18360.02,17131.477544118665
Marsa Dubai,SARIMA,Train,2024-12-01,19911.06,19690.31887874147
Marsa Dubai,SARIMA,Test,2025-01-01,20632.075,19070.41214496119
Marsa Dubai,SARIMA,Test,2025-02-01,22470.555,19350.56282597398
Marsa Dubai,SARIMA,Test,2025-03-01,18011.65,20009.64488531289
Marsa Dubai,SARIMA,Test,2025-04-01,19100.835,20264.510689574116
Marsa Dubai,SARIMA,Test,2025-05-01,19991.114999999998,21311.622040664064
Marsa Dubai,SARIMA,Test,2025-06-01,19544.0,19900.08558422988
Marsa Dubai,SARIMA,Test,2025-07-01,18829.47,19186.032445611843
Marsa Dubai,SARIMA,Test,2025-08-01,18176.37,21098.51494593084
Marsa Dubai,Prophet,Train,2022-09-01,14628.44,14111.147119198846
Marsa Dubai,Prophet,Train,2022-10-01,13854.965,14255.3958010269
Marsa Dubai,Prophet,Train,2022-11-01,16302.56,14900.7185873403
Marsa Dubai,Prophet,Train,2022-12-01,20489.9,16771.28071187731
Marsa Dubai,Prophet,Train,2023-01-01,14918.34,14512.337321845862
Marsa Dubai,Prophet,Train,2023-02-01,14979.65,14635.818938235474
Marsa Dubai,Prophet,Train,2023-03-01,15845.89,16081.345111429879
Marsa Dubai,Prophet,Train,2023-04-01,15256.619999999999,15720.092115979804
Marsa Dubai,Prophet,Train,2023-05-01,13811.82,14554.306141036657
Marsa Dubai,Prophet,Train,2023-06-01,14780.1,15777.07907500379
Marsa Dubai,Prophet,Train,2023-07-01,14194.724999999999,15345.823267873473
Marsa Dubai,Prophet,Train,2023-08-01,14657.89,15801.667673581287
Marsa Dubai,Prophet,Train,2023-09-01,14225.869999999999,15663.43494392885
Marsa Dubai,Prophet,Train,2023-10-01,15171.41,15812.278306859936
Marsa Dubai,Prophet,Train,2023-11-01,14126.375,15699.397108220555
Marsa Dubai,Prophet,Train,2023-12-01,14412.8,17243.511489794982
Marsa Dubai,Prophet,Train,2024-01-01,15615.015,16023.845092812597
Marsa Dubai,Prophet,Train,2024-02-01,16063.285,16405.64215783882
Marsa Dubai,Prophet,Train,2024-03-01,16776.51,16537.993357458447
Marsa Dubai,Prophet,Train,2024-04-01,17489.31,17019.036597024577
Marsa Dubai,Prophet,Train,2024-05-01,19956.27,19209.083928121294
Marsa Dubai,Prophet,Train,2024-06-01,17093.79,16090.359452608735
Marsa Dubai,Prophet,Train,2024-07-01,16154.12,15004.118152288516
Marsa Dubai,Prophet,Train,2024-08-01,19193.19,18050.9451755898
Marsa Dubai,Prophet,Train,2024-09-01,16864.46,15946.250867987357
Marsa Dubai,Prophet,Train,2024-10-01,17065.6,16032.309776504795
Marsa Dubai,Prophet,Train,2024-11-01,18360.02,18195.358706552906
Marsa Dubai,Prophet,Train,2024-12-01,19911.06,20807.63381058469
Marsa Dubai,Prophet,Test,2025-01-01,20632.075,16513.432042940778
Marsa Dubai,Prophet,Test,2025-02-01,22470.555,16075.369560069848
Marsa Dubai,Prophet,Test,2025-03-01,18011.65,18066.407766721946
Marsa Dubai,Prophet,Test,2025-04-01,19100.835,18275.014524698254
Marsa Dubai,Prophet,Test,2025-05-01,19991.114999999998,19319.905008879337
Marsa Dubai,Prophet,Test,2025-06-01,19544.0,17631.113174921116
Marsa Dubai,Prophet,Test,2025-07-01,18829.47,16788.72605075895
Marsa Dubai,Prophet,Test,2025-08-01,18176.37,18973.71791947542
Me'Aisem First,ARIMA,Train,2022-09-01,8072.89,210.57639407380375
Me'Aisem First,ARIMA,Train,2022-10-01,6970.75,7827.580095643425
Me'Aisem First,ARIMA,Train,2022-11-01,7256.755,5606.548013227219
Me'Aisem First,ARIMA,Train,2022-12-01,7970.3,9031.632686070865
Me'Aisem First,ARIMA,Train,2023-01-01,6443.73,7069.393846860692
Me'Aisem First,ARIMA,Train,2023-02-01,7363.719999999999,7166.932797079119
Me'Aisem First,ARIMA,Train,2023-03-01,10340.63,8064.844424042144
Me'Aisem First,ARIMA,Train,2023-04-01,10995.8,10019.835345497566
Me'Aisem First,ARIMA,Train,2023-05-01,9496.12,10316.353306550907
Me'Aisem First,ARIMA,Train,2023-06-01,9145.494999999999,10047.022587802381
Me'Aisem First,ARIMA,Train,2023-07-01,10256.41,9869.072131337372
Me'Aisem First,ARIMA,Train,2023-08-01,10160.82,10412.72356863187
Me'Aisem First,ARIMA,Train,2023-09-01,8413.95,9954.041446846639
Me'Aisem First,ARIMA,Train,2023-10-01,8147.89,8930.833896347556
Me'Aisem First,ARIMA,Train,2023-11-01,10082.71,9020.997829931932
Me'Aisem First,ARIMA,Train,2023-12-01,9592.855,10153.190975848327
Me'Aisem First,ARIMA,Train,2024-01-01,9680.21,9021.928211049935
Me'Aisem First,ARIMA,Train,2024-02-01,10371.445,10829.09322045425
Me'Aisem First,ARIMA,Train,2024-03-01,10312.315,9948.672175985053
Me'Aisem First,ARIMA,Train,2024-04-01,10707.105,10763.648698101715
Me'Aisem First,ARIMA,Train,2024-05-01,10073.32,10875.133401994337
Me'Aisem First,ARIMA,Train,2024-06-01,10588.675,10155.40415565433
Me'Aisem First,ARIMA,Train,2024-07-01,13045.08,11332.956934699008
Me'Aisem First,ARIMA,Train,2024-08-01,12587.12,12885.450172289005
Me'Aisem First,ARIMA,Train,2024-09-01,11642.765,11947.637685881056
Me'Aisem First,ARIMA,Train,2024-10-01,12993.43,12740.757928446506
Me'Aisem First,ARIMA,Train,2024-11-01,11653.44,13164.538655430419
Me'Aisem First,ARIMA,Train,2024-12-01,11982.1,11211.492278800873
Me'Aisem First,ARIMA,Test,2025-01-01,11298.33,13460.572496425477
Me'Aisem First,ARIMA,Test,2025-02-01,12627.21,12731.682843373144
Me'Aisem First,ARIMA,Test,2025-03-01,14318.44,12985.399638407376
Me'Aisem First,ARIMA,Test,2025-04-01,14318.44,13618.54124901941
Me'Aisem First,ARIMA,Test,2025-05-01,14216.66,13514.188146908797
Me'Aisem First,ARIMA,Test,2025-06-01,14275.89,13740.411842574222
Me'Aisem First,ARIMA,Test,2025-07-01,14098.36,14091.815946601817
Me'Aisem First,ARIMA,Test,2025-08-01,14515.265,14196.824420647834
Me'Aisem First,SARIMA,Train,2022-09-01,8072.89,8072.89
Me'Aisem First,SARIMA,Train,2022-10-01,6970.75,6817.869832646218
Me'Aisem First,SARIMA,Train,2022-11-01,7256.755,6937.923045417354
Me'Aisem First,SARIMA,Train,2022-12-01,7970.3,7187.4119157912955
Me'Aisem First,SARIMA,Train,2023-01-01,6443.73,7799.926327053418
Me'Aisem First,SARIMA,Train,2023-02-01,7363.719999999999,6738.8765746924455
Me'Aisem First,SARIMA,Train,2023-03-01,10340.63,7227.736262238413
Me'Aisem First,SARIMA,Train,2023-04-01,10995.8,9663.175559993158
Me'Aisem First,SARIMA,Train,2023-05-01,9496.12,10705.782921830274
Me'Aisem First,SARIMA,Train,2023-06-01,9145.494999999999,9759.377145582586
Me'Aisem First,SARIMA,Train,2023-07-01,10256.41,9279.093259858011
Me'Aisem First,SARIMA,Train,2023-08-01,10160.82,10613.714570059852
Me'Aisem First,SARIMA,Train,2023-09-01,8413.95,14469.444340958817
Me'Aisem First,SARIMA,Train,2023-10-01,8147.89,9342.449581013572
Me'Aisem First,SARIMA,Train,2023-11-01,10082.71,8758.381458441616
Me'Aisem First,SARIMA,Train,2023-12-01,9592.855,10125.20580808418
Me'Aisem First,SARIMA,Train,2024-01-01,9680.21,8760.727356468391
Me'Aisem First,SARIMA,Train,2024-02-01,10371.445,10094.438149092588
Me'Aisem First,SARIMA,Train,2024-03-01,10312.315,12442.054055876302
Me'Aisem First,SARIMA,Train,2024-04-01,10707.105,11546.882995638332
Me'Aisem First,SARIMA,Train,2024-05-01,10073.32,9959.485582737354
Me'Aisem First,SARIMA,Train,2024-06-01,10588.675,9767.26510021264
Me'Aisem First,SARIMA,Train,2024-07-01,13045.08,11011.052925609161
Me'Aisem First,SARIMA,Train,2024-08-01,12587.12,12068.325637519674
Me'Aisem First,SARIMA,Train,2024-09-01,11642.765,13153.504796888115
Me'Aisem First,SARIMA,Train,2024-10-01,12993.43,11649.233217206194
Me'Aisem First,SARIMA,Train,2024-11-01,11653.44,13563.230341877885
Me'Aisem First,SARIMA,Train,2024-12-01,11982.1,12349.03779683175
Me'Aisem First,SARIMA,Test,2025-01-01,11298.33,11620.197528053874
Me'Aisem First,SARIMA,Test,2025-02-01,12627.21,12314.659020460811
Me'Aisem First,SARIMA,Test,2025-03-01,14318.44,13409.165992068656
Me'Aisem First,SARIMA,Test,2025-04-01,14318.44,13856.720599816197
Me'Aisem First,SARIMA,Test,2025-05-01,14216.66,13021.693460366187
Me'Aisem First,SARIMA,Test,2025-06-01,14275.89,13148.45833775223
Me'Aisem First,SARIMA,Test,2025-07-01,14098.36,14696.556299849497
Me'Aisem First,SARIMA,Test,2025-08-01,14515.265,14312.562600751113
Me'Aisem First,Prophet,Train,2022-09-01,8072.89,7217.679462858452
Me'Aisem First,Prophet,Train,2022-10-01,6970.75,7010.36229076257
Me'Aisem First,Prophet,Train,2022-11-01,7256.755,7640.800744307242
Me'Aisem First,Prophet,Train,2022-12-01,7970.3,7723.1832448961795
Me'Aisem First,Prophet,Train,2023-01-01,6443.73,6561.394027023562
Me'Aisem First,Prophet,Train,2023-02-01,7363.719999999999,8531.639917777668
Me'Aisem First,Prophet,Train,2023-03-01,10340.63,9708.453496073094
Me'Aisem First,Prophet,Train,2023-04-01,10995.8,10327.60426149781
Me'Aisem First,Prophet,Train,2023-05-01,9496.12,8925.60488881393
Me'Aisem First,Prophet,Train,2023-06-01,9145.494999999999,8802.289508569056
Me'Aisem First,Prophet,Train,2023-07-01,10256.41,10196.140797370408
Me'Aisem First,Prophet,Train,2023-08-01,10160.82,10376.456010129632
Me'Aisem First,Prophet,Train,2023-09-01,8413.95,9414.3047064371
Me'Aisem First,Prophet,Train,2023-10-01,8147.89,8638.928138685756
Me'Aisem First,Prophet,Train,2023-11-01,10082.71,10287.83328668764
Me'Aisem First,Prophet,Train,2023-12-01,9592.855,10024.864702727706
Me'Aisem First,Prophet,Train,2024-01-01,9680.21,9570.220850175112
Me'Aisem First,Prophet,Train,2024-02-01,10371.445,9213.633093493463
Me'Aisem First,Prophet,Train,2024-03-01,10312.315,10945.320970089775
Me'Aisem First,Prophet,Train,2024-04-01,10707.105,11375.859706461717
Me'Aisem First,Prophet,Train,2024-05-01,10073.32,10638.476568359833
Me'Aisem First,Prophet,Train,2024-06-01,10588.675,10925.869114349129
Me'Aisem First,Prophet,Train,2024-07-01,13045.08,13097.95339294259
Me'Aisem First,Prophet,Train,2024-08-01,12587.12,12365.39236337297
Me'Aisem First,Prophet,Train,2024-09-01,11642.765,11493.182365868557
Me'Aisem First,Prophet,Train,2024-10-01,12993.43,12463.183943719088
Me'Aisem First,Prophet,Train,2024-11-01,11653.44,11066.465540943478
Me'Aisem First,Prophet,Train,2024-12-01,11982.1,11804.161275224822
Me'Aisem First,Prophet,Test,2025-01-01,11298.33,9158.352876906223
Me'Aisem First,Prophet,Test,2025-02-01,12627.21,15818.616097396625
Me'Aisem First,Prophet,Test,2025-03-01,14318.44,13409.392396205245
Me'Aisem First,Prophet,Test,2025-04-01,14318.44,13922.089664564104
Me'Aisem First,Prophet,Test,2025-05-01,14216.66,12973.214075898113
Me'Aisem First,Prophet,Test,2025-06-01,14275.89,13125.734360200004
Me'Aisem First,Prophet,Test,2025-07-01,14098.36,15033.303639715827
Me'Aisem First,Prophet,Test,2025-08-01,14515.265,14601.965710400484
Nadd Hessa,ARIMA,Train,2022-09-01,6012.92,6012.92
Nadd Hessa,ARIMA,Train,2022-10-01,6566.030000000001,6012.92
Nadd Hessa,ARIMA,Train,2022-11-01,10496.86,6566.030000000001
Nadd Hessa,ARIMA,Train,2022-12-01,8240.945,10496.86
Nadd Hessa,ARIMA,Train,2023-01-01,7935.68,8240.945
Nadd Hessa,ARIMA,Train,2023-02-01,6960.525,7935.68
Nadd Hessa,ARIMA,Train,2023-03-01,5180.84,6960.525
Nadd Hessa,ARIMA,Train,2023-04-01,6912.11,5180.84
Nadd Hessa,ARIMA,Train,2023-05-01,7837.6,6912.11
Nadd Hessa,ARIMA,Train,2023-06-01,6843.11,7837.6
Nadd Hessa,ARIMA,Train,2023-07-01,6466.165000000001,6843.11
Nadd Hessa,ARIMA,Train,2023-08-01,6554.1,6466.165000000001
Nadd Hessa,ARIMA,Train,2023-09-01,8287.25,6554.1
Nadd Hessa,ARIMA,Train,2023-10-01,7099.16,8287.25
Nadd Hessa,ARIMA,Train,2023-11-01,6644.91,7099.16
Nadd Hessa,ARIMA,Train,2023-12-01,7400.68,6644.91
Nadd Hessa,ARIMA,Train,2024-01-01,8291.955,7400.68
Nadd Hessa,ARIMA,Train,2024-02-01,9191.53,8291.955
Nadd Hessa,ARIMA,Train,2024-03-01,9005.05,9191.53
Nadd Hessa,ARIMA,Train,2024-04-01,8127.24,9005.05
Nadd Hessa,ARIMA,Train,2024-05-01,7887.39,8127.24
Nadd Hessa,ARIMA,Train,2024-06-01,9052.11,7887.39
Nadd Hessa,ARIMA,Train,2024-07-01,8643.27,9052.11
Nadd Hessa,ARIMA,Train,2024-08-01,8243.57,8643.27
Nadd Hessa,ARIMA,Train,2024-09-01,9434.165,8243.57
Nadd Hessa,ARIMA,Train,2024-10-01,9573.035,9434.165
Nadd Hessa,ARIMA,Train,2024-11-01,10670.32,9573.035
Nadd Hessa,ARIMA,Train,2024-12-01,10161.875,10670.32
Nadd Hessa,ARIMA,Test,2025-01-01,15757.135,10161.875
Nadd Hessa,ARIMA,Test,2025-02-01,12977.7,10161.875
Nadd Hessa,ARIMA,Test,2025-03-01,12529.36,10161.875
Nadd Hessa,ARIMA,Test,2025-04-01,15285.81,10161.875
Nadd Hessa,ARIMA,Test,2025-05-01,14217.025000000001,10161.875
Nadd Hessa,ARIMA,Test,2025-06-01,17963.37,10161.875
Nadd Hessa,ARIMA,Test,2025-07-01,14036.43,10161.875
Nadd Hessa,ARIMA,Test,2025-08-01,12536.724999999999,10161.875
Nadd Hessa,SARIMA,Train,2022-09-01,6012.92,6012.92
Nadd Hessa,SARIMA,Train,2022-10-01,6566.030000000001,6440.027148702815
Nadd Hessa,SARIMA,Train,2022-11-01,10496.86,6577.028017463168
Nadd Hessa,SARIMA,Train,2022-12-01,8240.945,10839.484169814414
Nadd Hessa,SARIMA,Train,2023-01-01,7935.68,8013.80976074221
Nadd Hessa,SARIMA,Train,2023-02-01,6960.525,7928.850769341882
Nadd Hessa,SARIMA,Train,2023-03-01,5180.84,6875.884781290213
Nadd Hessa,SARIMA,Train,2023-04-01,6912.11,5032.678125603675
Nadd Hessa,SARIMA,Train,2023-05-01,7837.6,7076.388933733143
Nadd Hessa,SARIMA,Train,2023-06-01,6843.11,7904.1365656568205
Nadd Hessa,SARIMA,Train,2023-07-01,6466.165000000001,6750.366913511501
Nadd Hessa,SARIMA,Train,2023-08-01,6554.1,6180.561170487916
Nadd Hessa,SARIMA,Train,2023-09-01,8287.25,9166.9604708372
Nadd Hessa,SARIMA,Train,2023-10-01,7099.16,8390.930535145872
Nadd Hessa,SARIMA,Train,2023-11-01,6644.91,9068.499423114688
Nadd Hessa,SARIMA,Train,2023-12-01,7400.68,5160.849076690451
Nadd Hessa,SARIMA,Train,2024-01-01,8291.955,7510.561465280749
Nadd Hessa,SARIMA,Train,2024-02-01,9191.53,7880.306403161932
Nadd Hessa,SARIMA,Train,2024-03-01,9005.05,8377.78167501932
Nadd Hessa,SARIMA,Train,2024-04-01,8127.24,9991.808189620411
Nadd Hessa,SARIMA,Train,2024-05-01,7887.39,8413.640832533294
Nadd Hessa,SARIMA,Train,2024-06-01,9052.11,7304.400526207685
Nadd Hessa,SARIMA,Train,2024-07-01,8643.27,9040.10510645783
Nadd Hessa,SARIMA,Train,2024-08-01,8243.57,8467.606982761068
Nadd Hessa,SARIMA,Train,2024-09-01,9434.165,9836.689116940915
Nadd Hessa,SARIMA,Train,2024-10-01,9573.035,9538.398947920945
Nadd Hessa,SARIMA,Train,2024-11-01,10670.32,10953.977252375103
Nadd Hessa,SARIMA,Train,2024-12-01,10161.875,9830.971800888283
Nadd Hessa,SARIMA,Test,2025-01-01,15757.135,10056.03673414509
Nadd Hessa,SARIMA,Test,2025-02-01,12977.7,9709.433877006944
Nadd Hessa,SARIMA,Test,2025-03-01,12529.36,9101.630060521544
Nadd Hessa,SARIMA,Test,2025-04-01,15285.81,9728.229017096975
Nadd Hessa,SARIMA,Test,2025-05-01,14217.025000000001,10035.846367668335
Nadd Hessa,SARIMA,Test,2025-06-01,17963.37,9673.470541970546
Nadd Hessa,SARIMA,Test,2025-07-01,14036.43,9544.068311648409
Nadd Hessa,SARIMA,Test,2025-08-01,12536.724999999999,9707.587360765985
Nadd Hessa,Prophet,Train,2022-09-01,6012.92,6943.52342314173
Nadd Hessa,Prophet,Train,2022-10-01,6566.030000000001,6666.866760237083
Nadd Hessa,Prophet,Train,2022-11-01,10496.86,8080.660805429926
Nadd Hessa,Prophet,Train,2022-12-01,8240.945,7441.56754980905
Nadd Hessa,Prophet,Train,2023-01-01,7935.68,7522.313587971386
Nadd Hessa,Prophet,Train,2023-02-01,6960.525,7002.67918453133
Nadd Hessa,Prophet,Train,2023-03-01,5180.84,5097.498246151359
Nadd Hessa,Prophet,Train,2023-04-01,6912.11,6865.656013222064
Nadd Hessa,Prophet,Train,2023-05-01,7837.6,7912.171870717563
Nadd Hessa,Prophet,Train,2023-06-01,6843.11,7094.601978456881
Nadd Hessa,Prophet,Train,2023-07-01,6466.165000000001,6888.531427232432
Nadd Hessa,Prophet,Train,2023-08-01,6554.1,7091.032940091954
Nadd Hessa,Prophet,Train,2023-09-01,8287.25,8301.164818762965
Nadd Hessa,Prophet,Train,2023-10-01,7099.16,7667.684182882197
Nadd Hessa,Prophet,Train,2023-11-01,6644.91,8770.97048207806
Nadd Hessa,Prophet,Train,2023-12-01,7400.68,8266.986607939854
Nadd Hessa,Prophet,Train,2024-01-01,8291.955,8709.495030889275
Nadd Hessa,Prophet,Train,2024-02-01,9191.53,9152.749186996432
Nadd Hessa,Prophet,Train,2024-03-01,9005.05,9088.762436363382
Nadd Hessa,Prophet,Train,2024-04-01,8127.24,8171.903953507401
Nadd Hessa,Prophet,Train,2024-05-01,7887.39,7809.427448736711
Nadd Hessa,Prophet,Train,2024-06-01,9052.11,8795.997249999622
Nadd Hessa,Prophet,Train,2024-07-01,8643.27,8218.326356900523
Nadd Hessa,Prophet,Train,2024-08-01,8243.57,7704.551974786434
Nadd Hessa,Prophet,Train,2024-09-01,9434.165,8487.345343552593
Nadd Hessa,Prophet,Train,2024-10-01,9573.035,8906.546984850565
Nadd Hessa,Prophet,Train,2024-11-01,10670.32,10964.242191836689
Nadd Hessa,Prophet,Train,2024-12-01,10161.875,10100.33481958577
Nadd Hessa,Prophet,Test,2025-01-01,15757.135,9477.621906112456
Nadd Hessa,Prophet,Test,2025-02-01,12977.7,6951.323970383141
Nadd Hessa,Prophet,Test,2025-03-01,12529.36,9200.327321487955
Nadd Hessa,Prophet,Test,2025-04-01,15285.81,9152.641043416701
Nadd Hessa,Prophet,Test,2025-05-01,14217.025000000001,9272.473689349457
Nadd Hessa,Prophet,Test,2025-06-01,17963.37,9662.841221619403
Nadd Hessa,Prophet,Test,2025-07-01,14036.43,9199.6764170267
Nadd Hessa,Prophet,Test,2025-08-01,12536.724999999999,8924.87005464034
Palm Jumeirah,ARIMA,Train,2022-09-01,18699.74,20136.358489246028
Palm Jumeirah,ARIMA,Train,2022-10-01,28144.255,19505.0376820232
Palm Jumeirah,ARIMA,Train,2022-11-01,29845.4,24841.489475823597
Palm Jumeirah,ARIMA,Train,2022-12-01,19913.16,23027.202626654038
Palm Jumeirah,ARIMA,Train,2023-01-01,17442.92,18302.258851140832
Palm Jumeirah,ARIMA,Train,2023-02-01,19715.595,19626.848601817277
Palm Jumeirah,ARIMA,Train,2023-03-01,16809.095,20189.10000393326
Palm Jumeirah,ARIMA,Train,2023-04-01,18221.9,18125.984032995955
Palm Jumeirah,ARIMA,Train,2023-05-01,18075.464999999997,20193.424439259266
Palm Jumeirah,ARIMA,Train,2023-06-01,17005.75,18876.132115541794
Palm Jumeirah,ARIMA,Train,2023-07-01,17590.824999999997,19023.404727978093
Palm Jumeirah,ARIMA,Train,2023-08-01,18268.97,19283.904013327694
Palm Jumeirah,ARIMA,Train,2023-09-01,16851.365,19532.420722011662
Palm Jumeirah,ARIMA,Train,2023-10-01,19330.295,18540.99030825383
Palm Jumeirah,ARIMA,Train,2023-11-01,18714.44,20606.036274223523
Palm Jumeirah,ARIMA,Train,2023-12-01,22355.4,19010.759037018033
Palm Jumeirah,ARIMA,Train,2024-01-01,20186.105,22126.59623605964
Palm Jumeirah,ARIMA,Train,2024-02-01,19680.35,18981.663845934938
Palm Jumeirah,ARIMA,Train,2024-03-01,19800.55,20552.11360925898
Palm Jumeirah,ARIMA,Train,2024-04-01,19689.85,19689.138492477956
Palm Jumeirah,ARIMA,Train,2024-05-01,21058.015,20136.781873758195
